Year,Type,X Coordinate,Y Coordinate,Full Address,Latitude,Longitude
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,469,181.72","7,047,590.30",2525 PLAYERS CT 75287 DALLAS TX,32.9919637,-96.8642505
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,532,168.02","6,995,510.75",3019 RUIDOSA AVE 75228 DALLAS TX,32.8457009,-96.6637702
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,460.05","7,021,767.82",12516 AUDELIA RD 75243 DALLAS TX,32.9188078,-96.7142814
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,467,908.42","6,979,174.43",4723 LUCKY LN 75247 DALLAS TX,32.80407,-96.874538
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,516,572.51","7,015,335.92",9900 ADLETA BLVD 75243 DALLAS TX,32.9013471,-96.7129439
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,536,709.93","6,998,991.53",11760 FERGUSON RD 75228 DALLAS TX,32.8542108,-96.6481427
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,487,612.48","6,954,480.60",1201 S EWING AVE 75216 DALLAS TX,32.7342704,-96.8116872
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,478,440.60","7,001,202.66",4214 W NORTHWEST HWY 75220 DALLAS TX,32.8632196,-96.8390006
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,534,525.21","6,945,374.99",332 CRUSADER DR 75217 DALLAS TX,32.7077505,-96.6595941
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,522,149.52","6,946,193.05",244 S JIM MILLER RD 75217 DALLAS TX,32.7115949,-96.6999069
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,522,111.63","6,948,379.90",330 N JIM MILLER RD 75217 DALLAS TX,32.71617,-96.6999068
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,488,391.45","6,953,775.74",1311 FERNWOOD AVE 75216 DALLAS TX,32.7327432,-96.8094516
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,503,188.49","7,028,024.06",8550 MIDPARK RD 75240 DALLAS TX,32.9360826,-96.7572198
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,537,165.50","6,959,203.29",1915 NAIRA DR 75217 DALLAS TX,32.7456803,-96.6503031
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,465,275.62","7,007,368.80",2861 WALNUT HILL LN 75229 DALLAS TX,32.8813071,-96.8811997
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,536,509.53","6,945,257.73",9823 CARAVELLE CT 75217 DALLAS TX,32.7072958,-96.6528502
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,505,387.39","7,001,782.08",6519 MELODY LN 75231 DALLAS TX,32.8640258,-96.7512251
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,504,329.01","6,985,675.79",6310 PALO PINTO AVE 75214 DALLAS TX,32.8198816,-96.7555174
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,500,279.24","6,975,443.09",218 ALCALDE ST 75246 DALLAS TX,32.7921813,-96.7696191
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,464,489.56","6,926,946.07",4150 INDEPENDENCE DR 75237 DALLAS TX,32.6600946,-96.8881754
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,501,002.37","6,940,646.26",3015 E LEDBETTER DR 75216 DALLAS TX,32.6962642,-96.7699772
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,478,847.49","6,951,225.89",1115 FERNDALE AVE 75224 DALLAS TX,32.7264343,-96.8407322
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,526,434.34","6,973,301.48",4999 S BUCKNER BLVD 75227 DALLAS TX,32.7844138,-96.6842373
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,478,977.37","6,942,334.79",3425 S POLK ST 75224 DALLAS TX,32.7019726,-96.8404181
2017,BURGLARY OF HABITATION (ATT),"2,473,086.59","6,961,328.71",2407 BAHAMA DR 75211 DALLAS TX,32.7546964,-96.8585998
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,499,650.72","6,924,578.85",2911 MOJAVE DR 75241 DALLAS TX,32.6524487,-96.7739722
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,503,854.26","6,999,060.11",8910 SOUTHWESTERN BLVD 75214 DALLAS TX,32.8556215,-96.7544177
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,506,359.58","6,932,236.65",4135 ROBERTSON DR 75241 DALLAS TX,32.6731786,-96.7514798
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,512,778.66","7,015,709.07",9633 FERRIS BRANCH BLVD 75243 DALLAS TX,32.9022611,-96.7261852
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,474,935.83","6,954,633.21",1002 S OAK CLIFF BLVD 75208 DALLAS,32.7359224,-96.8527047
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,504,394.56","6,976,208.01",5233 GARLAND AVE 75223 DALLAS TX,32.7944019,-96.755314
2017,BURGLARY OF BUILDING - NO FORCED ENTRY,"2,520,636.72","7,017,020.87",11601 PLANO RD 75243 DALLAS TX,32.9061085,-96.7009917
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,491,049.06","7,040,630.62",6415 WICKERWOOD DR 75248 DALLAS TX,32.971472,-96.7957297
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,025.88","6,987,253.14",3301 HUDNALL ST 75235 DALLAS TX,32.8260112,-96.8248836
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,514,961.30","7,013,094.89",9951 ROYAL LN 75238 DALLAS TX,32.8947812,-96.719582
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,232.34","7,019,673.41",12111 AUDELIA RD 75243 DALLAS TX,32.912685,-96.7202062
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,467,342.08","6,999,852.13",2911 CLYDEDALE DR 75220 DALLAS TX,32.8603267,-96.87573
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,486,897.37","7,030,341.05",5711 PRESTON OAKS RD 75254 DALLAS TX,32.9464725,-96.8077222
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,496,566.25","6,982,129.78",4913 DARTFORD DR 75204 DALLAS TX,32.8104383,-96.7809946
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,498,720.94","6,966,476.86",2431 PARK ROW AVE 75215 DALLAS TX,32.7680018,-96.7744766
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,499,047.56","6,944,217.66",4311 CICERO ST 75216 DALLAS TX,32.7058699,-96.7748821
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,467,342.08","6,999,852.13",2911 CLYDEDALE DR 75220 DALLAS TX,32.8603267,-96.87573
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,504,002.02","7,003,965.36",8560 PARK LN 75231 DALLAS TX,32.8700054,-96.7553846
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,528,509.10","6,959,850.36",2060 PLEASANT DR 75217 DALLAS TX,32.7485439,-96.6782009
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,983.40","6,983,514.77",2924 LUCAS DR 75219 DALLAS TX,32.8142962,-96.8192726
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,453,666.33","6,957,506.90",210 S ARMY AVE 75211 DALLAS TX,32.7442145,-96.922056
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,521,835.31","6,952,669.49",949 N JIM MILLER RD 75217 DALLAS TX,32.7286492,-96.7005112
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,467,342.08","6,999,852.13",2911 CLYDEDALE DR 75220 DALLAS TX,32.8603267,-96.87573
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,243.53","7,030,963.32",14501 MONTFORT DR 75254 DALLAS TX,32.9447473,-96.8148671
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,526,401.85","6,982,997.63",2880 PEAVY RD 75228 DALLAS TX,32.8114533,-96.6825936
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,380.81","6,948,029.84",3714 VOLGA AVE 75216 DALLAS TX,32.7165161,-96.7635459
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,564,914.24","6,939,882.71",14900 LASATER RD 75253 DALLAS TX,32.6995839,-96.5722151
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,495,072.69","6,979,460.12",4207 LAFAYETTE ST 75204 DALLAS TX,32.8032204,-96.7860252
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,531,566.56","6,960,882.58",9016 GREENMOUND AVE 75227 DALLAS TX,32.7504213,-96.6679555
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,502,769.71","7,008,164.71",7434 GREENVILLE AVE 75231 DALLAS TX,32.8808962,-96.7561593
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,517,766.55","7,017,327.64",9530 SKILLMAN ST 75243 DALLAS TX,32.9051637,-96.7104363
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,525,250.38","7,005,859.77",13100 PANDORA DR 75238 DALLAS TX,32.8739835,-96.6868693
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,525,749.15","6,991,471.17",10318 SYLVIA DR 75228 DALLAS TX,32.8347314,-96.6856368
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,488,814.80","6,944,048.26",1147 E KIEST BLVD 75216 DALLAS TX,32.7061968,-96.8075738
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,504,891.82","6,998,703.31",9110 SOUTHWESTERN BLVD 75214 DALLAS TX,32.855621,-96.753531
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,525,349.15","6,984,013.53",2726 N BUCKNER BLVD 75228 DALLAS TX,32.8143645,-96.6870781
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,501,268.04","6,965,225.17",2614 LENWAY ST 75215 DALLAS TX,32.7640456,-96.7664843
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,501,834.91","7,018,407.19",11846 OBERLIN DR 75243 DALLAS TX,32.9101672,-96.7610313
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,477,831.34","6,985,686.93",5940 FOREST PARK RD 75235 DALLAS TX,32.8215198,-96.8412168
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,467,302.36","6,957,932.23",115 N FRANCES ST 75211 DALLAS TX,32.7459916,-96.8772551
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,524,558.72","7,006,332.98",11330 AMANDA LN 75238 DALLAS TX,32.8753509,-96.6875377
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,504,891.82","6,998,703.31",9110 SOUTHWESTERN BLVD 75214 DALLAS TX,32.855621,-96.753531
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,507,372.02","6,948,134.79",4645 STOKES ST 75216 DALLAS TX,32.7169772,-96.7470366
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,501,531.89","6,931,327.76",3245 SIMPSON STUART RD 75241 DALLAS TX,32.6720913,-96.76699
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,521,610.25","6,957,577.66",1715 ROCKY PLACE CT 75217 DALLAS TX,32.7422732,-96.7010962
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,525,159.25","7,002,759.00",8629 FLICKER LN 75238 DALLAS TX,32.8658481,-96.6868901
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,490,868.78","6,937,126.08",1443 ADELAIDE DR 75216 DALLAS TX,32.6874376,-96.801212
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,499,379.96","6,983,905.56",5622 BELL AVE 75206 DALLAS TX,32.8152816,-96.7713145
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,484,100.85","6,982,274.49",2525 ARROYO AVE 75219 DALLAS TX,32.8121317,-96.8211539
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,481,951.74","6,996,628.39",4800 W LOVERS LN 75209 DALLAS TX,32.8507567,-96.8278981
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,502,362.68","6,928,772.96",3437 SILVERHILL DR 75241 DALLAS TX,32.6639032,-96.7644347
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,383.18","6,943,146.92",3328 S BECKLEY AVE 75224 DALLAS TX,32.703314,-96.8226437
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,534,397.39","6,944,978.00",373 CRUSADER DR 75217 DALLAS TX,32.706605,-96.6600743
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,604.87","6,978,393.64",2707 COLE AVE 75204 DALLAS TX,32.8011468,-96.8040042
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,500,541.20","6,986,449.73",5803 LLANO AVE 75206 DALLAS TX,32.8222289,-96.7677587
2017,BURGLARY OF HABITATION (ATT),"2,470,494.86","6,964,755.42",2750 REMOND DR 75211 DALLAS TX,32.763817,-96.867429
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,480,781.53","6,920,041.70",801 BECKLEYMEADE AVE 75232 DALLAS TX,32.6411938,-96.8361049
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,517,578.44","6,980,561.45",2219 GRAYCLIFF DR 75228 DALLAS TX,32.8051564,-96.7126686
2017,BURGLARY OF HABITATION (ATT),"2,512,856.18","7,012,474.20",8401 SKILLMAN ST 75231 DALLAS TX,32.8937629,-96.7268213
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,124.80","7,030,749.08",14406 DALLAS PKWY 75254 DALLAS TX,32.9449713,-96.8225987
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,534,129.46","6,960,366.08",9415 BRUTON RD 75217 DALLAS TX,32.7493573,-96.6585414
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,481,012.60","6,967,998.19",604 FORT WORTH AVE 75208 DALLAS TX,32.7720992,-96.8327969
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,530,420.76","6,965,180.12",2967 DARBY DR 75227 DALLAS TX,32.7626206,-96.6718936
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,530,974.34","6,940,529.26",8625 GALEN LN 75217 DALLAS TX,32.6945809,-96.6708181
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,476,257.16","6,938,229.11",1819 CANELO DR 75232 DALLAS TX,32.6908032,-96.8499458
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,447.29","6,948,993.06",2333 S DENLEY DR 75216 DALLAS TX,32.7194518,-96.806067
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,487,420.64","7,029,960.07",5801 PRESTON OAKS RD 75254 DALLAS TX,32.9432325,-96.8083272
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,508,377.35","6,947,661.59",4740 NOME ST 75216 DALLAS TX,32.715452,-96.743933
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,529,755.96","6,956,918.01",1615 HOLCOMB RD 75217 DALLAS TX,32.7396951,-96.6745251
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,477,353.82","7,019,678.30",4056 FAWNHOLLOW DR 75244 DALLAS TX,32.9145023,-96.8409834
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,534,022.01","6,992,219.52",10826 SHARONDALE LN 75228 DALLAS TX,32.8364326,-96.6586545
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,472,372.83","7,014,392.19",3618 JUBILEE TRL 75229 DALLAS TX,32.9001924,-96.8581933
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,466,256.88","6,957,325.00",3811 MT WASHINGTON ST 75211 DALLAS TX,32.7436702,-96.8812372
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,493,465.91","6,978,999.87",2403 N WASHINGTON AVE 75204 DALLAS TX,32.8017341,-96.7921566
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,526,224.24","6,972,298.96",8039 CHARIOT DR 75227 DALLAS TX,32.7815887,-96.6853653
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,524,309.05","7,005,874.58",13230 PANDORA DR 75238 DALLAS TX,32.874939,-96.6895013
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,526,217.87","6,972,344.21",8039 CHARIOT DR 75227 DALLAS TX,32.7815887,-96.6853653
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,495,815.69","6,941,518.89",2247 MOFFATT AVE 75216 DALLAS TX,32.6992506,-96.7850174
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,509,593.89","7,003,385.14",6808 SKILLMAN ST 75231 DALLAS TX,32.8686064,-96.7365094
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,468,954.04","6,921,522.28",8410 S WESTMORELAND RD 75237 DALLAS TX,32.6449027,-96.8735931
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,488,251.34","6,976,557.34",2900 MCKINNON ST 75201 DALLAS TX,32.7959314,-96.8085563
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,487,706.41","6,977,333.01",2217 IVAN ST 75201 DALLAS TX,32.7987949,-96.8107373
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,488,468.19","7,006,155.70",5906 FALLS RD 75225 DALLAS TX,32.8767119,-96.8061594
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,498,601.63","7,004,565.74",7831 PARK LN 75225 DALLAS TX,32.8737814,-96.7722694
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,525,072.32","6,947,669.52",7643 ANTOINETTE ST 75217 DALLAS TX,32.7142542,-96.6909656
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,487,677.08","7,035,472.92",15321 SEGOVIA DR 75248 DALLAS TX,32.9575467,-96.8070972
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,510,076.50","6,983,180.31",7039 CASA LOMA AVE 75214 DALLAS TX,32.8127141,-96.7362921
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,488,419.69","7,035,033.00",15249 PRESTON RD 75248 DALLAS TX,32.9565504,-96.8056453
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,510,452.18","7,008,107.09",7324 SKILLMAN ST 75231 DALLAS TX,32.8824128,-96.7316289
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,419.68","7,001,697.36",3535 WEBB CHAPEL EXT 75220 DALLAS TX,32.86549,-96.8656976
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,526,386.25","7,003,515.35",12660 JUPITER RD 75238 DALLAS TX,32.8686026,-96.682897
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,514,275.84","6,974,086.04",4105 VILLAGE GREEN ST 75227 DALLAS TX,32.7876994,-96.7224169
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,465,275.62","7,007,368.80",2861 WALNUT HILL LN 75229 DALLAS TX,32.8813071,-96.8811997
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,176.72","6,986,991.90",5010 BOWSER AVE 75209 DALLAS TX,32.8245911,-96.8181903
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,485,802.88","6,934,716.02",418 HILLVALE DR 75241 DALLAS TX,32.6806182,-96.8184154
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,521,078.66","6,970,868.58",6826 PRAIRIE FLOWER TRL 75227 DALLAS TX,32.778378,-96.7015141
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,498,061.75","7,046,790.00",7777 MCCALLUM BLVD 75252 DALLAS TX,32.98824,-96.7728636
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,490,807.78","6,956,137.52",1451 MORRELL AVE 75203 DALLAS TX,32.7393487,-96.8002003
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,493,465.91","6,978,999.87",2403 N WASHINGTON AVE 75204 DALLAS TX,32.8017341,-96.7921566
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,498,292.84","7,045,752.21",16738 LAUDER LN 75248 DALLAS TX,32.9853074,-96.772027
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,488,458.80","6,971,545.28",1777 N RECORD ST 75202 DALLAS TX,32.7819582,-96.8083044
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,496,807.42","6,978,350.90",1516 N PEAK ST 75204 DALLAS TX,32.8003007,-96.7805626
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,491,156.86","6,980,385.58",3117 LEMMON AVE 75204 DALLAS TX,32.8063423,-96.799193
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,475,001.25","6,970,695.27",1948 PUEBLO ST 75212 DALLAS TX,32.7800475,-96.8523751
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,515,414.19","7,021,772.00",12516 AUDELIA RD 75243 DALLAS TX,32.9188078,-96.7142814
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,536,709.93","6,998,991.53",11760 FERGUSON RD 75228 DALLAS TX,32.8542108,-96.6481427
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,504,800.40","7,005,468.97",6031 PINELAND DR 75231 DALLAS TX,32.8720918,-96.755062
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,486,391.53","6,961,396.21",607 E 6TH ST 75203 DALLAS TX,32.7539181,-96.8152548
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,479,552.17","6,954,483.19",1103 S TYLER ST 75208 DALLAS TX,32.7348847,-96.8379265
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,455,867.25","6,967,063.12",5880 BERNAL DR 75212 DALLAS TX,32.7692663,-96.9134297
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,502,486.85","6,966,250.46",3526 JEFFRIES ST 75215 DALLAS TX,32.7663274,-96.7623815
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,529,002.82","6,998,943.48",2121 EL CAPITAN DR 75228 DALLAS TX,32.8552249,-96.6739403
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,497,099.53","7,001,418.54",7517 WENTWOOD DR 75225 DALLAS TX,32.8635128,-96.7779675
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,500,275.39","6,967,676.07",2806 THOMAS TOLBERT AVE 75215 DALLAS TX,32.7705424,-96.7696864
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,489,831.06","6,925,306.32",7711 UNIVERSITY HILLS BLVD 75241 DALLAS TX,32.6547908,-96.8067307
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,528,070.30","6,970,917.09",8243 FORNEY RD 75227 DALLAS TX,32.7785084,-96.6789319
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,531,118.73","6,955,912.30",8712 COMER DR 75217 DALLAS TX,32.7366204,-96.6695964
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,514,166.21","7,023,796.73",9696 WALNUT ST 75243 DALLAS TX,32.9226198,-96.7216378
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,373.21","7,001,115.60",3435 WEBB CHAPEL EXT 75220 DALLAS TX,32.8637679,-96.8657586
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,521,480.05","6,971,290.86",4738 COYOTE TRL 75227 DALLAS TX,32.7799655,-96.700553
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,524,461.28","7,006,424.61",11333 AMANDA LN 75238 DALLAS TX,32.8762154,-96.6897677
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,469,523.73","6,924,580.16",3150 CLIFF CREEK CROSSING DR 75237 DALLAS TX,32.6537209,-96.8714145
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,484,380.81","6,941,263.95",3880 S BECKLEY AVE 75216 DALLAS TX,32.6986528,-96.8229171
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,494,753.06","6,970,200.46",1110 S CESAR CHAVEZ BLVD 75201 DALLAS TX,32.777802,-96.7868004
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,480,807.05","7,053,503.36",19002 DALLAS PKWY 75287 DALLAS TX,33.0083778,-96.8274189
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,500,891.90","6,930,896.61",3131 SIMPSON STUART RD 75241 DALLAS TX,32.6717128,-96.7700565
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,477,748.61","6,934,944.34",1443 OAK VISTA DR 75232 DALLAS TX,32.6818082,-96.8449619
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,484,990.36","6,963,085.87",329 E COLORADO BLVD 75203 DALLAS,32.7590934,-96.8189335
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,487,846.96","7,023,841.37",5818 L B J FWY 75240 DALLAS TX,32.9245802,-96.806877
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,481,664.92","6,957,456.82",533 W JEFFERSON BLVD 75208 DALLAS TX,32.7434383,-96.8316036
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,480,807.05","7,053,503.36",19002 DALLAS PKWY 75287 DALLAS TX,33.0083778,-96.8274189
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,504,289.93","6,962,081.63",2626 MARBURG ST 75215 DALLAS TX,32.7553444,-96.7567065
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,373.21","7,001,115.60",3435 WEBB CHAPEL EXT 75220 DALLAS TX,32.8637679,-96.8657586
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,517,756.27","6,947,568.60",220 STONEPORT DR 75217 DALLAS,32.7131717,-96.7136126
2017,BURGLARY OF BUILDING - FORCED ENTRY,"2,465,588.22","7,012,736.92",10821 BROCKBANK DR 75229 DALLAS TX,32.8959378,-96.8804377
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,535,908.55","6,965,356.26",9755 SCYENE RD 75227 DALLAS TX,32.7634116,-96.6541237
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,504,792.99","6,928,124.84",6618 SEBRING DR 75241 DALLAS TX,32.6613932,-96.7571989
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,479,216.86","6,954,453.28",1006 W CLARENDON DR 75208 DALLAS TX,32.7352197,-96.8391341
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,494,673.27","6,974,773.43",714 LIBERTY ST 75204 DALLAS TX,32.7905161,-96.7878439
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,498,328.96","6,941,291.31",2819 MARJORIE AVE 75216 DALLAS TX,32.6982707,-96.7773504
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,481,071.99","6,927,151.63",775 DEERWOOD DR 75232 DALLAS TX,32.6601024,-96.8347963
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,466,032.80","6,922,927.64",8081 MARVIN D LOVE FWY 75237 DALLAS TX,32.6498411,-96.8836914
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,470,448.70","7,003,408.76",9793 WEBB CHAPEL RD 75220 DALLAS TX,32.8698148,-96.86491
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,483,453.62","6,924,785.67",7770 RYANRIDGE DR 75232 DALLAS TX,32.6534615,-96.8274584
2017,BURGLARY OF HABITATION - FORCED ENTRY,"2,469,499.83","7,002,079.64",3339 LOMBARDY LN 75220 DALLAS TX,32.866953,-96.8681754
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,483,468.96","7,032,119.76",5100 VERDE VALLEY LN 75254 DALLAS TX,32.9485282,-96.8212101
2017,BURGLARY OF HABITATION -NO FORCED ENTRY,"2,498,933.11","6,944,574.45",4222 CICERO ST 75216 DALLAS TX,32.7069912,-96.7750599
